COUNTRY,ISO3,WHO_REGION,DATA_SOURCE,DATE_UPDATED,TOTAL_VACCINATIONS,PERSONS_VACCINATED_1PLUS_DOSE,TOTAL_VACCINATIONS_PER100,PERSONS_VACCINATED_1PLUS_DOSE_PER100,PERSONS_FULLY_VACCINATED,PERSONS_FULLY_VACCINATED_PER100,VACCINES_USED,FIRST_VACCINE_DATE,NUMBER_VACCINES_TYPES_USED
San Marino,SMR,EURO,REPORTING,2021-12-19,53942,24306.0,158.9,70.548,21625.0,62.767,"Gamaleya - Gam-Covid-Vac,Pfizer BioNTech - Comirnaty",2021-02-24,2.0
Turkey,TUR,EURO,OWID,2021-12-21,124058691,56660272.0,147.1,68.138,51890454.0,61.526,"Pfizer BioNTech - Comirnaty, Sinovac - CoronaVac",,2.0
North Macedonia,MKD,EURO,REPORTING,2021-12-19,1741245,840411.0,83.6,40.477,811664.0,39.093,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Gamaleya - Gam-Covid-Vac,Pfizer BioNTech - Comirnaty,Sinovac - CoronaVac,Wuhan CNBG - Inactivated",2021-02-17,6.0
Monaco,MCO,EURO,REPORTING,2021-09-16,49980,26672.0,127.4,67.965,23308.0,59.393,Pfizer BioNTech - Comirnaty,2021-06-30,1.0
Republic of Moldova,MDA,EURO,REPORTING,2021-12-12,1682690,1001780.0,41.7,24.834,655581.0,23.717,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Gamaleya - Gam-Covid-Vac,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,Sinovac - CoronaVac",2021-03-03,7.0
Andorra,AND,EURO,REPORTING,2021-12-12,115709,56628.0,149.8,74.337,50551.0,66.36,"AstraZeneca - Vaxzevria,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2021-01-20,3.0
Slovakia,SVK,EURO,REPORTING,2021-12-19,5930400,2723588.0,108.7,49.902,2418431.0,47.321,"AstraZeneca - Vaxzevria,Gamaleya - Gam-Covid-Vac,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2021-01-06,5.0
Netherlands,NLD,EURO,REPORTING,2021-12-19,26595765,13307938.0,152.8,76.449,11331636.0,70.076,"AstraZeneca - Vaxzevria,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2021-01-06,4.0
Austria,AUT,EURO,REPORTING,2021-12-19,15866204,6555993.0,178.3,73.654,5776745.0,68.747,"AstraZeneca - Vaxzevria,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2020-12-30,4.0
Serbia,SRB,EURO,REPORTING,2021-12-05,6501132,3318069.0,93.9,47.903,3183063.0,45.953,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Gamaleya - Gam-Covid-Vac,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2020-12-23,5.0
Romania,ROU,EURO,REPORTING,2021-12-19,14810077,7930488.0,76.6,41.029,5851217.0,40.071,"AstraZeneca - Vaxzevria,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2021-01-27,4.0
Cyprus,CYP,EURO,REPORTING,2021-12-19,1466445,637324.0,165.1,71.77,593614.0,69.353,"AstraZeneca - Vaxzevria,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2020-12-23,4.0
Kyrgyzstan,KGZ,EURO,REPORTING,2021-12-12,2052376,1128002.0,31.5,17.29,924374.0,14.168,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Gamaleya - Gam-Covid-Vac,Pfizer BioNTech - Comirnaty,RIBSP - QazVac",2021-03-31,5.0
Greece,GRC,EURO,REPORTING,2021-12-19,16527389,7349205.0,154.2,68.565,6334124.0,64.261,"AstraZeneca - Vaxzevria,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2020-12-23,4.0
Spain,ESP,EURO,REPORTING,2021-12-19,78275267,38987145.0,165.4,82.368,33455651.0,74.863,"AstraZeneca - Vaxzevria,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2020-12-30,4.0
The United Kingdom,GBR,EURO,REPORTING,2021-12-20,127528154,51498034.0,187.9,75.666,46931631.0,69.133,"AstraZeneca - Vaxzevria,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2020-12-21,3.0
Turkmenistan,TKM,EURO,REPORTING,2021-08-29,7580976,4374694.0,125.7,72.535,3206282.0,53.162,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Gamaleya - Gam-Covid-Vac,SRCVB - EpiVacCorona",2021-02-24,4.0
Russian Federation,RUS,EURO,OWID,2021-12-21,140161780,71781421.0,96.0,49.187,63592400.0,43.576,"SRCVB - EpiVacCorona, Gamaleya - Sputnik V",,2.0
Armenia,ARM,EURO,REPORTING,2021-12-12,1461747,883048.0,49.3,29.8,578699.0,19.529,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Gamaleya - Gam-Covid-Vac,Moderna - Spikevax,Sinovac - CoronaVac",2021-06-16,5.0
Sweden,SWE,EURO,REPORTING,2021-12-19,16719013,7393119.0,161.9,71.586,7129658.0,69.035,"AstraZeneca - Vaxzevria,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2020-12-23,3.0
Tajikistan,TJK,EURO,REPORTING,2021-12-19,6287345,3520397.0,65.9,36.911,2766948.0,29.011,"AstraZeneca - Vaxzevria,Gamaleya - Gam-Covid-Vac,Moderna - Spikevax,Pfizer BioNTech - Comirnaty,SII - Covishield,Sinovac - CoronaVac",2021-03-24,6.0
Luxembourg,LUX,EURO,REPORTING,2021-12-19,986434,447029.0,157.6,71.398,388411.0,68.524,"AstraZeneca - Vaxzevria,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2020-12-30,4.0
Norway,NOR,EURO,REPORTING,2021-12-19,9453226,4272069.0,176.1,79.59,3901640.0,72.803,"AstraZeneca - Vaxzevria,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2020-12-23,4.0
Israel,ISR,EURO,REPORTING,2021-12-19,13636752,6518295.0,157.5,75.308,5902427.0,68.192,"AstraZeneca - Vaxzevria,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2020-12-16,3.0
Bulgaria,BGR,EURO,REPORTING,2021-12-19,3592248,1949919.0,51.7,28.05,1424052.0,26.971,"AstraZeneca - Vaxzevria,Janssen - Ad26.COV 2-S,Moderna - Spikevax,Pfizer BioNTech - Comirnaty",2020-12-30,4.0
Montenegro,MNE,EURO,REPORTING,2021-12-05,503351,268075.0,80.1,43.108,235276.0,37.833,"AstraZeneca - Vaxzevria,Beijing CNBG - BBIBP-CorV,Gamaleya - Gam-Covid-Vac,Pfizer BioNTech - Comirnaty",2021-02-24,4.0
